revenue,costs,audited,market_focus,ceo_tenure_years,risk
21109065.480619427,20954057.78207169,1.0,Contract,5.096186867691161,cost_risk
4773430.497883382,3012857.491730888,0.0,"Ads,Contract",5.80425267767522,healthy
2402356.2004714734,2277165.4774620985,0.0,Contract,3.697490779512308,both_risks
8006356.525274071,8414153.56635207,0.0,Industrial,3.1758908208433225,cost_risk
1797907.6182308414,1719982.5546365755,0.0,Industrial,2.2269966422099112,both_risks
3235117.4507395257,2497576.8909163973,0.0,"Scale,Industrial",3.1788087081505925,healthy
6029795.785241381,4702836.060793081,1.0,"Scale,Industrial",5.369309808937132,healthy
7586415.536185879,5372604.456316765,0.0,Scale,2.037324754070118,healthy
5100095.323123403,4018518.9947601715,1.0,Industrial,9.469942264116641,healthy
7684033.008141162,5010227.515212071,1.0,Ads,2.3060022981260544,healthy
35393555.75080376,31080647.11086876,1.0,Industrial,1.9497152202448842,healthy
16636774.956425471,13854137.092915583,0.0,Scale,5.627384034684337,healthy
35294096.055188105,31008605.13221207,1.0,"Industrial,Ads",1.7190734665132874,sales_risk
21769694.46978429,18703984.755756423,0.0,"Scale,Ads",14.245204384138681,sales_risk
11206243.865519302,9764900.28534131,1.0,Industrial,9.863646783593143,healthy
2639657.4834727934,1991921.555622247,0.0,Industrial,1.3958856065480167,healthy
2335911.9233321,1741149.59599447,0.0,Contract,0.7622801902341974,healthy
8705057.368596645,7442631.819678625,0.0,Scale,5.451918038302343,healthy
5905486.461380457,4294194.6273325095,0.0,Scale,3.679521346732188,healthy
3490155.6868880317,3233931.8918215954,1.0,Contract,3.348267686130971,healthy
13385794.798305197,12350053.010638824,1.0,"Ads,Scale",6.105076092339387,cost_risk
30221954.192837473,25427123.55739785,1.0,Contract,3.972639964639095,sales_risk
8301215.560138062,7086573.288171814,0.0,Industrial,3.756639150493137,healthy
9682547.142948436,7995816.125528881,1.0,"Ads,Industrial",0.892884961250253,healthy
5142424.053418696,4818462.950072959,0.0,"Industrial,Contract",1.5335841010253601,cost_risk
4466247.338488906,3524490.814867738,1.0,Scale,2.1732896800422203,healthy
63952618.86096304,51903302.87904298,1.0,Ads,9.801051959886031,sales_risk
2529643.60039733,2650362.613297811,1.0,"Ads,Contract",7.3214295051992435,cost_risk
7562976.099946539,5417839.84064413,0.0,Ads,2.3903534015729457,healthy
5682261.438569396,4712384.34044584,0.0,Ads,8.674754385760762,healthy
7961343.823709182,7443534.974147437,1.0,"Scale,Industrial",2.731198894969523,cost_risk
25300465.809775062,19758211.629722796,0.0,Ads,2.8413077307886327,healthy
24004758.372508444,21285338.364847686,1.0,Ads,13.081622811554777,healthy
7724348.205094943,6609519.240452772,1.0,Industrial,8.621009606397811,healthy
27330004.012502972,23701516.29044048,1.0,Industrial,6.865886681290309,healthy
4128616.1151158023,3867128.7989893947,0.0,Contract,5.608877522302821,cost_risk
12681782.999673434,14105263.08804024,1.0,Contract,0.10396998491001902,cost_risk
52667652.77047992,48325404.25330859,1.0,Industrial,6.359791540280349,sales_risk
4987334.021313084,4709591.18486758,0.0,Contract,0.8473487719137449,cost_risk
10909204.139751038,10891039.547739003,1.0,Contract,4.726890229039334,cost_risk
39768270.751560405,35185595.01430443,1.0,Industrial,7.2981495455457015,sales_risk
3826734.731143306,4251252.63978818,0.0,Contract,2.190163595210767,cost_risk
9476495.619881866,7479324.163755616,0.0,Contract,10.828455928969817,healthy
6486279.298405067,5345877.454553736,1.0,Industrial,7.995790453068361,healthy
2908234.9367963728,2938941.130292527,0.0,Ads,6.989019429595043,cost_risk
13313127.144697392,11233458.9668923,0.0,Contract,3.535923891694914,healthy
3820420.071577815,2931964.417252069,1.0,Ads,6.90010680946112,healthy
46536823.02738988,38215336.14816673,1.0,Scale,16.290490767829276,sales_risk
9071617.956484126,7795694.216999454,1.0,Contract,11.723565005854347,healthy
7201864.115786613,5276654.341367329,1.0,Industrial,15.581661928830906,healthy
9256826.133300813,6941208.948907982,1.0,Industrial,9.657518125964236,healthy
9848083.064912615,8260216.651169428,0.0,"Scale,Ads",6.04467288076388,healthy
7280978.168882908,5508085.926027102,0.0,"Ads,Scale",2.939414544050397,healthy
9409482.537753122,9193701.13046549,0.0,Ads,5.310930150596809,cost_risk
5001199.995145946,3837805.4640228213,0.0,Scale,0.7770219668897325,healthy
5392720.24466609,4933915.956265979,0.0,Ads,6.1898991189498265,healthy
15052332.328346208,10609066.602269692,0.0,"Industrial,Scale",5.649488818424321,healthy
1049316.6313082422,909988.6439646867,0.0,Industrial,1.266486756576012,sales_risk
3994850.8458860978,4069690.840105591,0.0,"Contract,Industrial",5.460042288382097,cost_risk
8962459.137556778,6928460.346182039,1.0,Industrial,10.692149638510047,healthy
12514273.804849502,12586084.862292562,0.0,Industrial,6.9807248111585825,cost_risk
6013145.2884013215,6162245.437024803,1.0,Industrial,4.4680267587430205,cost_risk
10182937.093262132,9540939.094698783,1.0,"Industrial,Scale",8.48335427257229,healthy
6265289.162618741,5438333.717010176,0.0,Industrial,9.309428805363249,healthy
1382337.4574334505,1319086.3548054635,1.0,Industrial,13.329459342588347,both_risks
22758991.313714836,14816869.822044652,1.0,Industrial,12.910158445977057,healthy
11617184.658440907,10162364.09668692,1.0,"Scale,Ads",4.270916829100942,healthy
3411432.9395883875,3231876.335640316,0.0,Industrial,4.243360589305736,cost_risk
38840534.140992634,35577448.55925823,1.0,"Industrial,Scale",9.705833522379216,healthy
17496203.851119194,14663579.612854883,1.0,Industrial,5.3627480524779045,healthy
4753993.393420407,4413645.79188684,0.0,Contract,5.008388466616801,cost_risk
26871229.32845115,21738330.5971327,1.0,Ads,8.528165011010095,sales_risk
15233809.577753413,12334953.712437648,1.0,Contract,1.1433049314900505,healthy
20355766.02351646,18397086.39861216,1.0,Ads,5.335013246596614,healthy
4868060.917629846,4256961.081284803,0.0,Industrial,10.8991517584087,healthy
5092943.504107079,4085645.688106267,0.0,Contract,11.48811479028597,healthy
3904092.2242606683,2829438.719428563,0.0,Scale,7.340206327896116,healthy
5172887.105563523,4905882.626384544,0.0,Contract,6.741366388964083,cost_risk
879326.5761091626,626534.3979890677,0.0,Industrial,2.7175875306101007,sales_risk
26265479.599474188,20248677.83239302,1.0,"Ads,Scale",0.7636086063870797,healthy
2729289.3141368106,2458662.678031914,0.0,"Contract,Industrial",3.4999099877734983,sales_risk
15708497.94537425,13392167.424397254,1.0,Industrial,3.298445531072164,healthy
2426063.8716813303,1699005.8093506387,1.0,Ads,2.513662357959353,healthy
9987119.952539576,7746954.185023383,1.0,Industrial,2.734299435282642,healthy
2696993.8487696713,2171518.496110142,0.0,"Contract,Industrial",2.14691387901353,sales_risk
8711207.898547633,8507464.886831056,0.0,Industrial,1.1814486546445857,cost_risk
1794619.822865002,1364135.3726554327,0.0,Contract,0.696978428507719,sales_risk
4916359.840087053,3571416.966076719,1.0,"Industrial,Contract",16.198084067485766,healthy
17186602.98973556,14755340.31634893,1.0,"Industrial,Contract",9.141467582472549,healthy
11005395.69366179,8507081.793217313,0.0,Ads,1.54478285059733,healthy
10543771.915208662,7955123.5301183425,0.0,"Industrial,Contract",3.0075041244382907,healthy
3766150.9597271467,3434114.9089756794,1.0,Industrial,3.743489122346001,healthy
988029.4516729239,786422.0573025726,0.0,Ads,3.398299984404893,sales_risk
3638107.722686762,2907815.65977102,0.0,Ads,1.8890367142278464,healthy
5330999.219354639,4940337.629399399,0.0,Ads,1.8782270508753296,cost_risk
39006895.09600078,34240455.31400764,1.0,Scale,3.5220730729932774,healthy
15705537.3374589,12103038.690677136,1.0,Contract,3.0602602931045153,healthy
12194094.881868353,8256948.406564219,1.0,Ads,9.517521778904285,healthy
4966056.466700246,3479100.926457758,0.0,Contract,5.493574863060626,healthy
4285468.531554126,3588604.938757798,1.0,"Industrial,Contract",5.891333885245832,healthy
16862819.918301705,13296121.568918249,1.0,Scale,11.515660226132566,healthy
6125364.066652426,4129848.029469927,0.0,Industrial,8.774852366353603,sales_risk
6344542.382437574,4923591.676951373,1.0,Industrial,10.799547186982606,healthy
60481887.75754223,47894340.28761852,1.0,"Scale,Ads",5.786704831054623,sales_risk
3328993.7427096474,2229241.691215239,1.0,"Industrial,Contract",4.874230298257433,healthy
6705202.600561879,5352467.750496732,1.0,Scale,4.624232920552755,healthy
6922655.844238701,4915321.199199596,1.0,"Ads,Industrial",3.963887703805293,healthy
4632776.330955583,3108451.7073508585,0.0,"Industrial,Contract",4.569960586330831,healthy
2166088.1939646103,2077505.1611748827,1.0,"Contract,Industrial",5.29023003124202,cost_risk
31716597.65785514,28119235.48521463,0.0,Scale,2.363576223647392,sales_risk
2164183.4901350434,1470834.5114717074,0.0,Ads,0.7412479862711896,healthy
3585417.959287281,2637898.680682085,1.0,"Ads,Scale",2.9424926749324287,healthy
11481702.309745783,9548057.155445337,0.0,Contract,2.047058245774713,healthy
2561911.7030228395,1939217.9796266584,0.0,Scale,5.12001115243226,healthy
7604116.081584236,6329651.157218107,1.0,"Contract,Industrial",1.3727788807123336,healthy
6875018.8672922645,5323796.577986953,0.0,Industrial,5.082674754523339,healthy
7012816.450767566,6307080.258453093,0.0,Scale,1.850508928159289,healthy
7724697.943196942,5377704.640781974,0.0,Scale,2.133242025999073,healthy
2172913.194537581,1869782.4714814269,0.0,Ads,2.999211345410917,healthy
5129388.477145444,4560623.5747508425,0.0,Industrial,1.6034731721352942,healthy
32104697.303806536,23387296.85268199,1.0,Contract,6.255153575461947,healthy
28458104.31369435,25917438.528587367,1.0,Ads,6.354908533806823,sales_risk
4971447.0838891,4627123.95285285,0.0,Ads,10.66999283399195,cost_risk
26295170.672866195,21113689.32062079,1.0,Ads,3.390197990438773,healthy
3471630.0852346183,3240310.088179601,0.0,"Ads,Scale",5.819244297256078,cost_risk
2271705.673560502,1795937.898077378,1.0,Ads,7.241677252012879,healthy
1182021.7503947292,1322144.2709882166,0.0,"Contract,Industrial",12.60255975770589,both_risks
2919730.158668553,2694521.749874498,1.0,Industrial,1.934096725780377,healthy
14074534.479970628,11216963.993530238,1.0,Contract,13.49804726195541,healthy
6416940.918680867,4154191.2944493517,0.0,Industrial,13.692284523513319,healthy
46811250.30059944,40282378.345586754,1.0,Contract,4.797918118340449,sales_risk
20571895.02459131,16467144.798278002,1.0,"Ads,Scale",7.553784414417523,healthy
6235599.423608959,6518655.351178334,0.0,Industrial,10.672907928995961,cost_risk
7107914.5741765145,7608603.3438605955,0.0,Contract,5.645371592901549,cost_risk
7160484.76752532,6985448.903491737,1.0,Ads,8.515837917267572,cost_risk
24133365.500341345,23210343.22685154,1.0,Ads,3.1405162753284523,cost_risk
6051460.1908154115,4399050.325475777,1.0,"Industrial,Scale",12.112424228924262,healthy
8758172.880190263,8641215.255602637,0.0,"Ads,Scale",4.629372542315218,cost_risk
4259045.787126095,3533491.5019123363,0.0,Contract,4.229205030044839,healthy
32565182.266386844,31760996.19758673,1.0,"Industrial,Scale",4.7994270976573965,both_risks
6267510.334955379,4911597.22671396,0.0,Industrial,2.964662644193753,healthy
4653840.775446955,3129845.4631404206,0.0,Scale,1.5321533910180731,healthy
1943224.4728743068,1263883.6826035653,0.0,"Ads,Contract",3.448169881723912,sales_risk
23353267.522370785,15802069.035498256,1.0,Scale,3.4840645979351863,healthy
4917434.758050907,4807646.53419869,0.0,Ads,12.34325113261119,cost_risk
8282138.433760885,5733442.8181616105,0.0,Industrial,2.0107311281056237,healthy
5894635.631645235,4950517.969659404,0.0,"Industrial,Scale",2.3884699123513635,healthy
7374080.032766029,5635798.809046619,1.0,Scale,6.354515033501826,healthy
1223776.2144496965,1224415.0547301343,1.0,Scale,4.639963131802487,both_risks
4054836.109192723,3390748.826861691,1.0,Ads,1.7432221126767176,healthy
3006804.842924911,2315655.247171984,0.0,Scale,6.949227056338465,healthy
78483218.29394753,69164760.92695627,1.0,Scale,4.475120473127971,sales_risk
34170249.624915645,33952489.46412584,1.0,Ads,1.0683179118026465,both_risks
13771017.6841769,12245944.995239384,1.0,Industrial,1.559525735339076,healthy
106831540.17207582,90927140.78236564,1.0,Industrial,1.0300511929458103,sales_risk
31874674.79765781,22107075.63305487,1.0,Ads,10.850708558936601,healthy
2315825.0541105755,2304934.280579468,1.0,Scale,2.471312329429452,cost_risk
2457795.3018681016,2243373.520748752,0.0,Scale,0.14870082725498054,healthy
11615662.740185924,11155990.099864032,1.0,"Industrial,Scale",4.346000437073878,cost_risk
8290538.491413473,6960468.143095058,1.0,"Industrial,Contract",4.579173235511444,healthy
10978806.699149031,8376336.194362832,1.0,Ads,5.420087705679132,healthy
3894472.6568311555,3860488.1070647542,1.0,Industrial,5.1496759721832435,cost_risk
56260553.64925027,40077583.63136464,1.0,Ads,8.269719735002987,sales_risk
6254967.607010549,4837569.327406564,0.0,Industrial,5.9996534220856805,healthy
27240907.34781006,24633263.01752307,0.0,"Ads,Scale",7.97479604297994,healthy
38239958.83520848,24505421.286439076,1.0,Contract,2.047328540904807,sales_risk
4949339.063290731,4136536.293404468,1.0,Contract,3.763740921461159,healthy
15813603.75890251,16850956.996699367,1.0,"Contract,Industrial",8.795714920413673,cost_risk
43705233.476602666,31034793.43785284,1.0,Ads,2.2665798168503777,sales_risk
38196152.36578918,25207097.40788261,1.0,"Industrial,Scale",7.147322113504385,sales_risk
18845201.50793213,15021696.986113315,0.0,Contract,1.5140324705381225,healthy
13793463.030456346,13486276.01966933,1.0,Ads,2.277356528512504,cost_risk
9615149.14574973,7622150.5445729345,1.0,Industrial,2.1327822136425048,healthy
31603135.890741743,21740294.560712002,1.0,Contract,1.4380180560264164,healthy
15919584.25140308,15155390.582951086,1.0,Ads,3.8148864684101254,cost_risk
10062148.542278457,8427833.367515873,0.0,Industrial,4.364450811938582,healthy
5538825.266528521,4918599.229688981,1.0,"Industrial,Scale",4.263754997907975,healthy
2297524.7159878844,2423869.0349295815,0.0,Contract,6.228583958420865,cost_risk
7470528.572671228,5874697.319152451,1.0,"Contract,Industrial",3.338908094259125,healthy
57337038.934498966,37316964.73766135,0.0,"Ads,Scale",3.4306975931914527,sales_risk
5478752.218935897,5491819.226966359,1.0,Industrial,11.183374980800735,cost_risk
4679852.638624105,4973760.450598862,0.0,Scale,2.191478295449336,cost_risk
6985435.636463913,6132051.338747713,0.0,Ads,1.6928480564641313,healthy
7182307.1598594235,6975043.905629095,0.0,Industrial,2.7213498118187447,cost_risk
5080016.304498678,4489670.098578596,0.0,"Contract,Industrial",5.095172059791951,healthy
16906988.525884736,15353548.850189121,0.0,Industrial,4.809556666288425,cost_risk
12308408.823905058,12953435.995216107,1.0,Industrial,7.951623776882814,cost_risk
29001868.853369284,19466945.019236635,1.0,"Industrial,Contract",3.3654327084526496,healthy
16216022.757379401,13087302.210172005,0.0,Ads,25.0,healthy
10707814.610181903,9509815.906657815,1.0,Ads,3.565796985932077,healthy
1084829.877331868,1048022.4909831374,0.0,Ads,7.410850241634553,both_risks
10822602.495167572,7280286.714207815,0.0,"Ads,Scale",7.752845207607121,healthy
4624460.333334125,4102480.8375828476,0.0,Ads,7.4345760413163,cost_risk
26107360.861785296,20085089.210941274,1.0,"Ads,Industrial",0.8275025951005016,healthy
9563266.59110316,6783887.619538354,0.0,"Ads,Scale",5.040686759098404,healthy
4144870.7624944323,3783990.29622216,1.0,"Contract,Scale",1.0228484049436335,healthy
5161611.60889352,4787196.878362979,0.0,"Industrial,Contract",4.9113138103845815,cost_risk
2672468.069741505,2597568.812775513,0.0,"Industrial,Scale",2.8549218906126987,cost_risk
5139430.685496876,5042116.6471388135,1.0,Ads,0.615130729840012,cost_risk
12178550.7006129,10758532.927779539,1.0,"Scale,Contract",6.970111914662532,healthy
28884727.90340642,21521959.772673443,1.0,Industrial,8.539362866513198,sales_risk
14944530.770771177,10175451.176114444,1.0,Industrial,15.533075062868644,healthy
19969083.528538857,17018593.0765523,1.0,Contract,4.0929133224222,healthy
21662763.003157623,18237084.147698812,0.0,Industrial,3.4058210804026867,healthy
6429282.316172518,4814685.762494147,0.0,Ads,4.644601882769948,healthy
38001867.57212849,33381937.45717118,0.0,Industrial,2.3324667536605306,sales_risk
2299709.159219368,1690480.766117901,0.0,Industrial,3.7468959527774555,healthy
10053007.839675695,8765178.015311686,1.0,Scale,8.27527513168422,healthy
5252657.69643779,5622853.90968787,0.0,Ads,18.722299691145846,cost_risk
1244886.0537511876,1102797.4556439798,0.0,Ads,4.125046250433166,sales_risk
46687856.78287743,43130277.49412129,1.0,"Industrial,Contract",5.9144227977715,sales_risk
1205383.7668061473,1100241.892779995,0.0,Ads,1.2958112619197575,both_risks
17704869.010699686,18556104.307624523,1.0,Ads,12.316641122126203,cost_risk
53392190.25770988,42570211.06732616,1.0,Industrial,4.700433475404495,sales_risk
7252643.518775452,5204280.838844336,0.0,Ads,9.491366372687201,healthy
7917834.834510562,6382358.522733285,1.0,Industrial,4.45006629656113,healthy
1330701.5903131978,1012294.8807138401,0.0,"Industrial,Contract",7.557191188600301,sales_risk
6921845.6159728095,6883457.609352054,1.0,"Ads,Scale",3.17987124916952,cost_risk
37917311.82544188,34146417.25651429,1.0,Scale,1.5950579235845344,sales_risk
5271790.168394182,3682844.350600583,0.0,Ads,17.406765271322364,healthy
3353788.0620619208,2891318.69419993,0.0,"Industrial,Contract",2.5502924421611075,healthy
876989.2732038606,601407.6091654439,0.0,Ads,2.994223958375965,sales_risk
32142142.963030323,24487606.940991588,1.0,"Industrial,Contract",13.322918874208764,healthy
13413717.039984694,11759871.463658856,1.0,Ads,5.470739315949414,healthy
6569711.271746829,4329964.441019787,1.0,Industrial,4.602659953322917,healthy
25210820.966200173,24677381.603982806,0.0,Ads,2.159479563954156,both_risks
5226846.159162732,3762644.8737779474,1.0,Scale,5.597097163580534,healthy
6362815.076337272,4244166.856083167,0.0,Contract,14.281763198125262,healthy
74329680.50295576,70018234.93825328,1.0,"Ads,Scale",17.308691599108865,both_risks
3626339.6063348693,3365901.167971671,0.0,Industrial,1.8397294323789564,cost_risk
11879590.191768555,9912505.865852643,0.0,"Industrial,Contract",4.180535718566061,healthy
11111859.16405484,9753919.645245714,1.0,Ads,2.25342944817833,healthy
9795582.149976408,6904007.4014682,0.0,Ads,2.597202821947484,healthy
8942035.005305234,8035865.513116118,1.0,Scale,4.563925391567109,healthy
2405670.689056024,2482161.7047061236,0.0,Industrial,5.190155823171242,cost_risk
7744543.476215877,5578160.5335394805,1.0,"Contract,Scale",6.9413347693761205,healthy
6972811.239847948,5061677.326407917,1.0,"Industrial,Scale",4.6367533151336024,healthy
4551992.277056905,3611274.5480390703,1.0,Contract,3.942941684228743,healthy
3861089.7921859613,3815624.9897156167,1.0,Ads,2.767150035184107,cost_risk
3263392.1223689993,2514631.822121773,1.0,Industrial,12.019683593350688,healthy
3955324.1575077004,3280483.0471154135,0.0,"Scale,Contract",2.1807827501104624,healthy
13377650.054579219,9995526.486696431,0.0,Ads,5.905220756365395,healthy
9216042.219645374,7281379.659763835,1.0,Contract,3.2518085287444114,healthy
46524866.5896339,36518375.473949134,0.0,Industrial,2.2531772006846853,sales_risk
16245603.733936626,14424438.552514642,0.0,Ads,3.579572655006561,cost_risk
4900958.961707445,3752466.2505055848,1.0,Industrial,1.7128772112285158,healthy
5182946.9204007285,5627766.055325648,1.0,Scale,8.652013546223326,cost_risk
7474652.488974816,5820480.90289938,1.0,Scale,2.4214507295459002,healthy
6261803.946361811,6209731.019825089,0.0,Ads,3.924853982824371,cost_risk
8918996.844165573,8232155.223346078,1.0,"Industrial,Contract",7.518383710908474,cost_risk
61910270.23049651,45735112.317763776,1.0,Contract,1.8212211417894322,sales_risk
7633227.192578322,7366192.255027877,0.0,Industrial,0.331750029975769,cost_risk
10139984.11787028,9778590.408440854,0.0,Ads,5.935245660237158,cost_risk
2698922.4908877397,2185634.8663160107,1.0,Ads,11.96233249585996,healthy
1981675.7673140352,1611387.0763520333,0.0,Industrial,17.453388557471804,sales_risk
7758956.42247299,7053362.527005434,1.0,"Industrial,Contract",2.537554901893172,healthy
5854459.015530608,4756862.548893352,0.0,Scale,12.271264012282796,healthy
10872032.442411698,10240817.672739709,0.0,Scale,7.256186512507393,cost_risk
34517880.28173159,31445748.397832416,1.0,Industrial,8.571511467136677,both_risks
5333592.244284844,5552108.829773494,0.0,Industrial,2.9098333244097128,cost_risk
4481245.590141901,3566661.1950647896,0.0,Scale,3.8641877061292527,healthy
23641120.84458946,16783991.164866228,1.0,Contract,10.040705187024694,healthy
5747758.943423664,5540177.812234891,1.0,Scale,5.239275134158858,cost_risk
9412178.321303481,7376529.8934046645,1.0,Ads,4.004801087649084,healthy
7994948.726059707,7723054.755596597,1.0,Ads,5.600332877160009,cost_risk
58187717.904667564,48443959.759012766,1.0,Industrial,1.8018119987827816,sales_risk
1650953.8819997995,1254476.3762475972,1.0,Ads,3.775422352006508,sales_risk
3910181.167311784,3784385.467578797,0.0,Industrial,13.212060656183017,cost_risk
17035204.253436085,15584375.247491477,1.0,Industrial,9.588027157702678,healthy
28348823.72019937,28370472.18366086,1.0,Ads,2.498391555498425,both_risks
3175359.7088175896,2223997.0388922314,1.0,Contract,1.4776438529426938,healthy
28885230.864153475,30227175.901490733,1.0,Contract,10.631239329727217,cost_risk
5548090.298901919,4647689.849964275,1.0,Ads,2.8761397440086394,healthy
4298336.304609982,3526551.131067072,0.0,Scale,5.283730199322251,healthy
4732077.846563078,4020353.9822235163,1.0,Contract,3.111274937824559,healthy
12658384.602974093,11372549.5381093,1.0,Scale,15.790990112969219,healthy
14426917.237326628,11747303.362522896,1.0,Scale,9.679119767131263,healthy
3705098.7260746765,2967065.809551297,1.0,"Scale,Ads",16.12132712880968,healthy
10918441.82248598,8424245.89831192,0.0,Scale,4.219284956668897,healthy
6064170.9531598985,5710419.82995329,0.0,Industrial,11.566819530888722,cost_risk
2695845.988074846,1813969.8889038886,1.0,Ads,8.286317600377288,healthy
48244208.58590946,33799014.5292824,1.0,"Ads,Scale",5.819208692049833,sales_risk
3376941.0694847656,2822458.878282247,1.0,"Scale,Industrial",0.27281288204148413,healthy
9845652.027189499,7852610.119344024,1.0,Scale,8.430564529780096,healthy
2772157.2842405043,1939603.833349057,1.0,Industrial,3.6296142471326647,healthy
5772444.4213471105,4407529.568775189,0.0,"Contract,Industrial",10.774989869845783,healthy
9731435.151666898,7458856.03893872,1.0,Industrial,3.6301604038046347,healthy
10442509.597987648,9877220.148112988,1.0,"Industrial,Contract",4.8052151815473945,cost_risk
3192271.8371895095,2888715.460047964,0.0,Industrial,12.772952527628252,healthy
7882273.4261330785,7568916.171962443,0.0,Scale,9.188763461529678,cost_risk
12609310.897494383,9650932.974526227,1.0,Scale,2.5611887229385357,healthy
39199625.362961784,27147832.872924816,,"Ads,Scale",4.52112248747058,sales_risk
19739895.98138435,17194690.697334357,1.0,Industrial,4.700877443321282,healthy
25981155.280482903,19592700.063122414,1.0,Industrial,18.32399568720137,healthy
16735189.792852813,12008296.670866376,1.0,"Industrial,Contract",4.605258079657897,healthy
4560238.147925913,3299332.326077474,0.0,Scale,9.345129227880808,healthy
6398874.257039516,5359558.605355297,1.0,Ads,3.0393520591853944,healthy
21999503.068092797,14423349.520677645,1.0,Ads,2.233580519800247,healthy
4468547.090712574,3557325.737951856,0.0,"Scale,Ads",11.021264316800032,healthy
2895447.136864168,2813102.356267387,1.0,Industrial,1.1435596886370443,cost_risk
8505491.463376574,6770065.55985738,0.0,Contract,7.614114902790851,healthy
1442667.8577446956,1295018.5765352778,1.0,Industrial,8.509158539723229,sales_risk
4063595.842339218,4244456.282153951,0.0,"Ads,Scale",5.0077816287495605,cost_risk
2843230.9624141078,2621453.336375507,0.0,Industrial,4.418823961549046,cost_risk
5882566.020133826,5176497.008053373,0.0,"Industrial,Scale",0.9347866682313648,healthy
33010688.69408017,28206262.432446055,1.0,Scale,4.128504031188456,sales_risk
90348496.79931672,95783800.617262,0.0,Scale,2.3262185422345176,both_risks
16079420.998349797,13485798.288500227,1.0,Ads,1.1659682973179657,healthy
3400287.982893339,3056695.3552580075,1.0,Scale,14.78114860056693,healthy
18459701.33423021,16809163.639508255,0.0,Industrial,2.895238450366402,cost_risk
13530972.402059333,10837492.115062956,1.0,Ads,5.941692360199825,healthy
4865265.467821728,4522467.710694275,0.0,Ads,3.191337944087938,cost_risk
21446609.127312165,13964996.161385443,1.0,Ads,8.554954278407287,healthy
5479017.043316042,5096640.7467368115,1.0,Industrial,4.0246948081444645,cost_risk
4978082.489460335,4571029.684773978,1.0,"Scale,Ads",1.3353621017562365,healthy
9410822.465607306,8339587.765201352,1.0,"Ads,Scale",6.758051992582683,healthy
17636169.36731703,13440942.015156802,1.0,"Ads,Scale",7.302722691416045,healthy
6148274.105804041,5320550.044123112,1.0,Scale,16.196848480237264,healthy
12675990.670329753,12487648.271266013,1.0,Contract,13.010593846210103,cost_risk
1426275.9027112862,1293016.5889229719,0.0,Ads,6.5371168079712,both_risks
11902737.29030406,10493931.770134268,0.0,Contract,6.373393923269567,healthy
5507160.257847341,4668866.284748826,1.0,Industrial,5.596827760289384,healthy
5267570.608605261,3860017.4933757773,1.0,Ads,4.996475972702371,healthy
710845.4055322255,561966.6194397168,0.0,Industrial,4.564416881180969,sales_risk
2086080.5567532368,1620958.0447899683,0.0,Ads,13.8174250119027,healthy
1551067.3105595647,1394471.053098233,0.0,Ads,1.830665456747699,sales_risk
16280095.440499809,15684162.868860966,1.0,"Industrial,Contract",2.1037086471698965,cost_risk
3534451.0400232165,2345219.220202219,0.0,Industrial,17.061441645640343,sales_risk
11679191.681426682,8812270.61929113,1.0,Scale,0.24687826329780768,healthy
17174036.880940896,14541632.317080935,1.0,Industrial,4.943117415568224,healthy
5145249.108168996,5347114.601304121,1.0,Contract,1.6043929765159934,cost_risk
3180475.982035633,2196071.052344621,0.0,Industrial,2.6664104620715587,healthy
29814640.208230577,22619177.4368187,1.0,Industrial,14.994399430388164,healthy
11547059.53185949,11532853.743889246,1.0,Scale,4.161414392112554,cost_risk
2590383.5318352543,2305935.3010952533,1.0,Industrial,2.1112337144934052,healthy
14366579.980385521,9759208.94261696,0.0,Contract,4.806138270543441,healthy
4575292.329123258,3094817.8962369976,0.0,"Ads,Scale",7.4477736020303755,healthy
14145284.326089714,10791413.027051091,1.0,Scale,6.163347654883323,healthy
20300889.538720235,13862477.824778548,1.0,Industrial,9.31718486367895,healthy
3925723.700416598,3385421.7348483475,1.0,Ads,1.1206782889702251,healthy
14528756.008852735,14388373.335716829,0.0,Ads,0.7303749754732807,cost_risk
437376.61608920485,356254.10964768525,0.0,Industrial,8.422995026372678,sales_risk
15357708.045247348,13305635.983836744,1.0,Scale,9.422716327094784,healthy
1251612.007844245,891632.3373437378,0.0,"Ads,Contract",5.82129047142811,sales_risk
111057078.27378313,82464015.0413185,1.0,Industrial,15.906772189596282,sales_risk
12662588.76642936,11824418.08029677,1.0,"Industrial,Scale",2.718111030710439,healthy
4811178.0208153045,4363989.884394882,0.0,Industrial,8.971217469435125,healthy
27598727.783007868,27130552.628037114,1.0,Contract,1.2520621458721166,cost_risk
4055379.6462502144,3828963.6076106024,1.0,"Industrial,Scale",2.691738935806878,cost_risk
10010800.819414081,9734119.48384284,1.0,"Industrial,Contract",7.477478896550876,cost_risk
6683106.050270602,4659658.563874201,0.0,Industrial,2.8241701619036177,healthy
8896581.329752956,8517541.153647726,1.0,Ads,0.38266324011510966,cost_risk
5078138.514526945,3304423.2168318275,1.0,"Scale,Contract",2.826831144972803,healthy
13771885.649953421,12355140.34066054,0.0,"Industrial,Contract",3.169820240138424,healthy
4240323.728773169,4493156.209342936,0.0,Contract,1.4041994248534315,cost_risk
9944404.198748378,7796747.142281753,0.0,"Ads,Scale",2.3369147624534836,healthy
16659538.205251535,14619952.159986937,1.0,Ads,2.8791600960445174,healthy
